,text,sentiment,clean_message
709,"Every time he opened his mouth you expect to hear, ""you see kids..."" Pulling the plug was a mercy killing for this horrible show.  ",0,every time open mouth expect hear see kid pull plug mercy kill horrible show
710,The stories were as unbelievable as the actors.  ,0,story unbelievable actor
711,Lame would be the best way to describe it.  ,0,lame would best way describe
712,"Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  ",1,stanwyck morgan perfectly cast many way modern equivalent dickens christmas carol sensibility
713,The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  ,1,success film depend cast sydney greenstreet alexander yardley character
714,The attractive set used throughout most of the film is an eye-pleasing gem.  ,1,attractive set use throughout film eyepleasing gem
715,"Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  ",0,im big fan rpg game movie disgrace selfrespecting rpger
716,"The lines, the cuts, the audio, everything is wrong.  ",0,line cut audio everything wrong
717,You can find better movies at youtube.  ,0,find good movie youtube
718,"Top line: Don't waste your time and money on this one, its as bad as it comes.  ",0,top line dont waste time money one bad come
719,"A Lassie movie which should have been ""put to sleep"".... FOREVER.  ",0,lassie movie put sleep forever
720,That's how I'd describe this painfully dreary time-waster of a film.  ,0,thats id describe painfully dreary timewaster film
721,"So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  ",0,mediocre every aspect become dull uninteresting mess one forgettable movie ive see
722,"It isn't even an achievement as a ""so-bad-it's-good"" or ""so-bad-it's-memorable"" movie.  ",0,isnt even achievement sobaditsgood sobaditsmemorable movie
723,"It's an empty, hollow shell of a movie.  ",0,empty hollow shell movie
724,"Seriously, it's not worth wasting your, or your kid's time on.  ",0,seriously worth waste kid time
725,"Avoid, avoid, avoid!  ",0,avoid avoid avoid
726,It will drive you barking mad!  ,0,drive barking mad
727,The transfers are very good.  ,1,transfer good
728,Very nice and relaxing late night viewing.  ,1,nice relax late night view
729,The movie is full of wonderful dancing (hence the title!  ,1,movie full wonderful dance hence title
730,") some great music, and terrific scenery.  ",1,great music terrific scenery
731,"It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  ",1,handle tough issue dignity grace course shock spoiler
732,") a happy, wonderful, feel good ending!  ",1,happy wonderful feel good end
733,"The point is the journey, a journey that touches every member of the family.  ",1,point journey journey touch every member family
734,It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  ,1,one movie need see whenever come tvnever mind fact already memorize
735,Nothing new there.  ,0,nothing new
736,That was done in the second movie.  ,0,do second movie
737,The movie has almost no action scenes in it and very little comedy.  ,0,movie almost action scene little comedy
738,The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  ,0,plot hole pair fishnet stocking direction edit astonishingly ham fisted
739,What on earth is Irons doing in this film?  ,0,earth iron film
740,I just saw this film and I recommend it.  ,1,saw film recommend
741,"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  ",1,good plot hold complete attention act superb tom wilkinson fantastic emily watson also good
742,"A very good film indeed, about great and unconditional love.  ",1,good film indeed great unconditional love
743,"Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character's anguish and suffering.  ",1,tom wilkinson character man prepared ordeal begin take matter hand story progress great actor give performance make feel character anguish suffer
744,"Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  ",1,emily watson character strong give quick glance understand everything
745,"Despite the pans of reviewers, I liked this movie.  ",1,despite pan reviewer like movie
746,"In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  ",1,fact like good interview vampire like lestat stuart townsend well cruise attempt
747,"Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  ",1,aailiyah pretty good akasha place compel first entrance mini dance scene
748,"I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  ",1,im big fan series mostly due anne rice style sensitivity treatment
749,I guess I liked the details of his dysfunction--he was believable.  ,1,guess like detail dysfunctionhe believable
750,The football scenes at the end were perplexing.  ,0,football scene end perplex
751,But I thought his acting was skilled.  ,1,think act skilled
