,text,sentiment,clean_message
1003,Stopped by during the late May bank holiday off Rick Steve recommendation and loved it.,1,stop by dure the late may bank holiday off rick steve recommend and love it
1004,The selection on the menu was great and so were the prices.,1,the select on the menu be great and so be the price
1008,The fries were great too.,1,the fri be great too
1009,A great touch.,1,a great touch
1010,Service was very prompt.,1,servic be veri prompt
1013,"I tried the Cape Cod ravoli, chicken,with cranberry...mmmm!",1,i tri the cape cod ravoli chickenwith cranberrymmmm
1016,Highly recommended.,1,highli recommend
1021,"The food, amazing.",1,the food amaz
1022,Service is also cute.,1,servic be also cute
1023,I could care less... The interior is just beautiful.,1,i could care less the interior be just beauti
1024,So they performed.,1,so they perform
1025,That's right....the red velvet cake.....ohhh this stuff is so good.,1,that rightth red velvet cakeohhh thi stuff be so good
1027,"This hole in the wall has great Mexican street tacos, and friendly staff.",1,thi hole in the wall have great mexican street taco and friendli staff
1030,"Also there are combos like a burger, fries, and beer for 23 which is a decent deal.",1,also there be combo like a burger fri and beer for 23 which be a decent deal
1032,I found this place by accident and I could not be happier.,1,i find thi place by accid and i could not be happi
1034,"Overall, I like this place a lot.",1,overal i like thi place a lot
1035,The only redeeming quality of the restaurant was that it was very inexpensive.,1,the onli redeem qualiti of the restaur be that it be veri inexpens
1036,Ample portions and good prices.,1,ampl portion and good price
1038,My first visit to Hiro was a delight!,1,my first visit to hiro be a delight
1040,The shrimp tender and moist.,1,the shrimp tender and moist
1043,"On a positive note, our server was very attentive and provided great service.",1,on a posit note our server be veri attent and provid great servic
1045,The only thing I did like was the prime rib and dessert section.,1,the onli thing i do like be the prime rib and dessert section
1047,"The burger is good beef, cooked just right.",1,the burger be good beef cook just right
1048,If you want a sandwich just go to any Firehouse!!!!!,1,if you want a sandwich just go to ani firehous
1049,"My side Greek salad with the Greek dressing was so tasty, and the pita and hummus was very refreshing.",1,my side greek salad with the greek dress be so tasti and the pita and hummu be veri refresh
1050,We ordered the duck rare and it was pink and tender on the inside with a nice char on the outside.,1,we order the duck rare and it be pink and tender on the insid with a nice char on the outsid
1051,He came running after us when he realized my husband had left his sunglasses on the table.,1,he come run after u when he realiz my husband have leav hi sunglass on the tabl
1052,Their chow mein is so good!,1,their chow mein be so good
1054,The portion was huge!,1,the portion be huge
1055,"Loved it...friendly servers, great food, wonderful and imaginative menu.",1,love itfriendli server great food wonder and imagin menu
1058,"The salad had just the right amount of sauce to not over power the scallop, which was perfectly cooked.",1,the salad have just the right amount of sauc to not over power the scallop which be perfectli cook
1061,This place receives stars for their APPETIZERS!!!,1,thi place receiv star for their appet
1062,The cocktails are all handmade and delicious.,1,the cocktail be all handmad and delici
1063,We'd definitely go back here again.,1,wed definit go back here again
1064,We are so glad we found this place.,1,we be so glad we find thi place
1065,"Great food and service, huge portions and they give a military discount.",1,great food and servic huge portion and they give a militari discount
1066,Always a great time at Dos Gringos!,1,alway a great time at do gringo
1067,Update.....went back for a second time and it was still just as amazing,1,updatew back for a second time and it be still just a amaz
1069,A great way to finish a great.,1,a great way to finish a great
1070,"The deal included 5 tastings and 2 drinks, and Jeff went above and beyond what we expected.",1,the deal includ 5 tast and 2 drink and jeff go abov and beyond what we expect
1071,"- Really, really good rice, all the time.",1,realli realli good rice all the time
1077,The sweet potato fries were very good and seasoned well.,1,the sweet potato fri be veri good and season well
1078,Today is the second time I've been to their lunch buffet and it was pretty good.,1,today be the second time ive be to their lunch buffet and it be pretti good
1083,This place has it!,1,thi place have it
1085,I love the Pho and the spring rolls oh so yummy you have to try.,1,i love the pho and the spring roll oh so yummi you have to tri
1087,All I have to say is the food was amazing!!!,1,all i have to say be the food be amaz
1088,Omelets are to die for!,1,omelet be to die for
1089,Everything was fresh and delicious!,1,everyth be fresh and delici
1091,"It's like a really sexy party in your mouth, where you're outrageously flirting with the hottest person at the party.",1,it like a realli sexi parti in your mouth where your outrag flirt with the hot person at the parti
1093,Best breakfast buffet!!!,1,best breakfast buffet
1096,Will be back again!,1,will be back again
1097,Food arrived quickly!,1,food arriv quickli
