,text,sentiment,clean_message
1210,"If that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.",0,if that bug never show up i would have give a 4 for sure but on the other side of the wall where thi bug be climb be the kitchen
1211,"For about 10 minutes, we we're waiting for her salad when we realized that it wasn't coming any time soon.",0,for about 10 minut we be wait for her salad when we realiz that it wasnt come ani time soon
1213,Won't go back.,0,wont go back
1216,Soggy and not good.,0,soggi and not good
1218,Which are small and not worth the price.,0,which be small and not worth the price
1220,"The shower area is outside so you can only rinse, not take a full shower, unless you don't mind being nude for everyone to see!",0,the shower area be outsid so you can onli rins not take a full shower unless you dont mind be nude for everyon to see
1221,The service was a bit lacking.,0,the servic be a bit lack
1222,"Lobster Bisque, Bussell Sprouts, Risotto, Filet ALL needed salt and pepper..and of course there is none at the tables.",0,lobster bisqu bussel sprout risotto filet all need salt and pepperand of cours there be none at the tabl
1223,Hopefully this bodes for them going out of business and someone who can cook can come in.,0,hope thi bode for them go out of busi and someon who can cook can come in
1224,"It was either too cold, not enough flavor or just bad.",0,it be either too cold not enough flavor or just bad
1228,"As for the ""mains,"" also uninspired.",0,a for the main also uninspir
1231,"If the food isn't bad enough for you, then enjoy dealing with the world's worst/annoying drunk people.",0,if the food isnt bad enough for you then enjoy deal with the world worstannoy drunk peopl
1233,"Ordered a double cheeseburger & got a single patty that was falling apart (picture uploaded) Yeah, still sucks.",0,order a doubl cheeseburg get a singl patti that be fall apart pictur upload yeah still suck
1235,"If it were possible to give them zero stars, they'd have it.",0,if it be possibl to give them zero star theyd have it
1236,"The descriptions said ""yum yum sauce"" and another said ""eel sauce"", yet another said ""spicy mayo""...well NONE of the rolls had sauces on them.",0,the descript say yum yum sauc and anoth say eel sauc yet anoth say spici mayowel none of the roll have sauc on them
1238,If she had not rolled the eyes we may have stayed... Not sure if we will go back and try it again.,0,if she have not roll the eye we may have stay not sure if we will go back and tri it again
1240,Horrible - don't waste your time and money.,0,horribl dont wast your time and money
1242,By this time our side of the restaurant was almost empty so there was no excuse.,0,by thi time our side of the restaur be almost empti so there be no excus
1243,"(It wasn't busy either) Also, the building was FREEZING cold.",0,it wasnt busi either also the build be freez cold
1244,"like the other reviewer said ""you couldn't pay me to eat at this place again.""",0,like the other review say you couldnt pay me to eat at thi place again
1245,-Drinks took close to 30 minutes to come out at one point.,0,drink take close to 30 minut to come out at one point
1249,Based on the sub-par service I received and no effort to show their gratitude for my business I won't be going back.,0,base on the subpar servic i receiv and no effort to show their gratitud for my busi i wont be go back
1251,There is nothing privileged about working/eating there.,0,there be noth privileg about working there
1253,"Overall, I don't think that I would take my parents to this place again because they made most of the similar complaints that I silently felt too.",0,overal i dont think that i would take my parent to thi place again becaus they make most of the similar complaint that i silent felt too
1257,I as well would've given godfathers zero stars if possible.,0,i as well wouldv give godfath zero star if possibl
1259,very tough and very short on flavor!,0,veri tough and veri short on flavor
1261,"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0,i have be in more than a few bar in vega and do not ever recal be charg for tap water
1266,"The service was not up to par, either.",0,the servic be not up to par either
1269,"For a self proclaimed coffee cafe, I was wildly disappointed.",0,for a self proclaim coffe cafe i be wildli disappoint
1275,"I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.",0,ive have well not onli from dedic boba tea spot but even from jenni pho
1278,I think not again,0,i think not again
1279,I had the mac salad and it was pretty bland so I will not be getting that again.,0,i have the mac salad and it be pretti bland so i will not be get that again
1281,Service stinks here!,0,servic stink here
1282,I waited and waited.,0,i wait and wait
1283,"This place is not quality sushi, it is not a quality restaurant.",0,thi place be not qualiti sushi it be not a qualiti restaur
1286,Things that went wrong: - They burned the saganaki.,0,thing that go wrong they burn the saganaki
1287,We waited an hour for what was a breakfast I could have done 100 times better at home.,0,we wait an hour for what be a breakfast i could have do 100 time well at home
1289,"I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.",0,i hate to disagre with my fellow yelper but my husband and i be so disappoint with thi place
1290,Waited 2 hours & never got either of our pizzas as many other around us who came in later did!,0,wait 2 hour never get either of our pizza a mani other around u who come in later do
1291,Just don't know why they were so slow.,0,just dont know whi they be so slow
1293,"I live in the neighborhood so I am disappointed I won't be back here, because it is a convenient location.",0,i live in the neighborhood so i be disappoint i wont be back here becaus it be a conveni locat
1296,Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.,0,befor i go in to whi i give a 1 star rate pleas know that thi be my third time eat at bachi burger befor write a review
1298,Never again will I be dining at this place!,0,never again will i be din at thi place
1301,Please stay away from the shrimp stir fried noodles.,0,pleas stay away from the shrimp stir fri noodl
1302,The potato chip order was sad... I could probably count how many chips were in that box and it was probably around 12.,0,the potato chip order be sad i could probabl count how mani chip be in that box and it be probabl around 12
